actions,PIMS ID,Product,Suppliers,Inventory Tags,Manufacturer,Buying Unit,Selling Unit,Buying Cost,Fixed Price,Non Billable,Markup,Selling Price,Dispensing Fee,Location,Priority,QOH Min,QOH Max
,3392,Hills Feline I/D Ckn/Veg Stew 2.9oz Can,,,,Each,Each,1.7,no,no,,2.54,0,,,,
,7252,Hills Feline K/D Chicken 4# Bag,,,,Each,Each,29.6,no,no,,44.4,0,,,,
,8696,Hills Feline K/D Chicken 8.5# Bag,,,,Each,Each,50.8,no,no,,76.2,0,,,,
,9453,Hills Feline K/D Chicken Pate 5.5oz Can,,,,Each,Each,2.18,no,no,,3.27,0,,,,
,3393,Hills Feline K/D Ckn/Veg Stew 2.9oz Can,,,,Each,Each,1.8,no,no,,2.7,0,,,,
,603634,Hills Feline K/D Early Support Ckn 4# Ba,,,,Each,Each,25.16,no,no,,37.74,0,,,,
,10375,Hills Feline K/D O/Fish 4# Bag,,,,Each,Each,28.38,no,no,,42.57,0,,,,
,10376,Hills Feline K/D O/Fish 8.5# Bag,,,,Each,Each,50.8,no,no,,76.2,0,,,,
,3394,Hills Feline K/D Tun/Veg/ Stew 2.9oz Can,,,,Each,Each,1.8,no,no,,2.7,0,,,,
,2698,Hills Feline K/D Tuna Pate 5.5oz Cans,,,,Each,Each,2.23,no,no,,3.35,0,,,,
,8878,Hills Feline SD Adt Sens Skin/Stom 15.5#,,,,Each,Each,42.7,no,no,,66.18,0,,,,
,10407,Hills Feline SD Adult 7+ Chicken 16# Ba,,,,Each,Each,38.13,no,no,,57.2,0,,,,
,4046,Hills Feline SD Adult Sens Stomach 20#,,,,Each,Each,36.72,no,no,,55.08,0,,,,
,6159,Hills Feline W/D Chicken 4# Bag,,,,Each,Each,23.63,no,no,,35.44,0,,,,
,9455,Hills Feline W/D Minced Chkn 5.5oz Can,,,,Each,Each,2.1,no,no,,3.14,0,,,,
,8728,Hills Feline Z/D 8.5# Bag,,,,Each,Each,54.17,no,no,,81.26,0,,,,
,5670,Hills Feline/K9 A/D 5.5oz Can,,,,Each,Each,2.55,no,no,,3.83,0,,,,
,7001,Hills K9 C/D Chicken 13oz Can,,,,Each,Each,3.17,no,no,,6.33,0,,,,
,3384,Hills K9 C/D Chk/Veg Stew 12.5oz Can,,,,Each,Each,3.39,no,no,,6.79,0,,,,
,3388,Hills K9 C/D M/C Ckn/Veg Stew 5.5oz Can,,,,Each,Each,1.76,no,no,,3.52,0,,,,
,10111,Hills K9 C/D M/Car Chicken 8.5# Bag,,,,Each,Each,37.28,no,no,,55.92,0,,,,
,5347,Hills K9 D/D Duck & Potatoe 8# Bag,,,,Each,Each,28.27,no,no,,43.04,0,,,,
,604197,Hills K9 GI Biome 8# Bag,,,,Each,Each,43.16,no,no,,64.74,0,,,,
,605362,Hills K9 GI Biome Ckn Stew 12.5oz Can,,,,Each,Each,3.84,no,no,,5.77,0,,,,
,604198,Hills K9 GI Biome with Chicken 16# Bag,,,,Each,Each,65.49,no,no,,98.24,0,,,,
,8619,Hills K9 I/D 17.6# Bag,,,,Each,Each,49.37,no,no,,75.17,0,,,,
,8618,Hills K9 I/D Chicken 8.5# Bag,,,,Each,Each,40.5,no,no,,60.75,0,,,,
,3389,Hills K9 I/D Ckn/Veg Stew 12.5oz Can,,,,Each,Each,3.61,no,no,,5.41,0,,,,
,3390,Hills K9 I/D Ckn/Veg Stew 5.5oz Can,,,,Each,Each,1.81,no,no,,2.72,0,,,,
,10423,Hills K9 I/D LF Ckn/Veg Stew 12.5oz Can,,,,Each,Each,42.72,no,no,,5.34,0,,,,
,3391,Hills K9 I/D LF Ckn/Veg Stew 5.5oz Can,,,,Each,Each,1.81,no,no,,2.72,0,,,,
,1862,Hills K9 I/D LowFat 17.6# Bag,,,,Each,Each,64.93,no,no,,97.4,0,,,,
,10404,Hills K9 I/D LowFat 27.5# Bag,,,,Each,Each,74.07,no,no,,111.11,0,,,,
,1861,Hills K9 I/D LowFat 8.5# Bag,,,,Each,Each,41.81,no,no,,62.72,0,,,,
,1863,Hills K9 I/D LowFat Pate 13oz Can,,,,Each,Each,3.27,no,no,,4.91,0,,,,
,7008,Hills K9 I/D Turkey Pate 13oz Can,,,,Each,Each,3.32,no,no,,4.98,0,,,,
,IKDK20,Hills K9 K/D 17.6# Bag,,,,Each,Each,57.41,no,no,,86.12,0,,,,
,8621,Hills K9 K/D 8.5# Bag,,,,Each,Each,37.28,no,no,,55.92,0,,,,
,7010,Hills K9 K/D Chicken 13oz Can,,,,Each,Each,3.22,no,no,,4.82,0,,,,
,10022,Hills K9 K/D Chicken 27.5# Bag,,,,Each,Each,92.26,no,no,,138.39,0,,,,
,3395,Hills K9 K/D Ckn/Veg Stew 12.5oz Can,,,,Each,Each,3.28,no,no,,4.91,0,,,,
,7011,Hills K9 L/D 13oz Can,,,,Each,Each,3.61,no,no,,5.41,0,,,,
,607661,Hills K9 ONC Cancer Care Ckn 6# Bag,,,,Each,Each,31.03,no,no,,46.55,0,,,,
,607662,Hills K9 ONC Cancer Care Ckn Stew 12.5oz,,,,Each,Each,3.45,no,no,,5.18,0,,,,
,7014,Hills K9 R/D 12.3oz Can,,,,Each,Each,3.12,no,no,,4.68,0,,,,
,8624,Hills K9 R/D 8.5# Bag,,,,Each,Each,33.85,no,no,,50.78,0,,,,
,603916,Hills K9 SD Adult AF Pro Pk 35# Bag,,,,Each,Each,33.43,no,no,,56.17,0,,,,
,603768,Hills K9 SD Adult Sens Skin/Stom 35# Bag,,,,Each,Each,38.08,no,no,,57.12,0,,,,
,4013,Hills K9 T/D 5# Bag,,,,Each,Each,24.46,no,no,,36.69,0,,,,
,4005,Hills K9 T/D Small Bites 5# Bag,,,,Each,Each,27.41,no,no,,41.12,0,,,,
,7017,Hills K9 W/D 13oz Can,,,,Each,Each,3.28,no,no,,4.91,0,,,,
,8602,Hills K9 W/D 27.5# Bag,,,,Each,Each,88.0,no,no,,132.0,0,,,,
,8671,Hills K9 W/D 8.5# Bag,,,,Each,Each,36.56,no,no,,58.44,0,,,,
,10129,Hills K9 W/D Chk/Veg Stew 12.5oz Can,,,,Each,Each,3.72,no,no,,5.58,0,,,,
,10128,Hills K9 W/D Ckn/Veg Stew 5.5oz Can,,,,Each,Each,1.76,no,no,,2.64,0,,,,
,10559,Hills K9 Z/D 7# Bag,,,,Each,Each,35.28,no,no,,52.92,0,,,,
,7018,Hills K9 Z/D Ultra 13oz Can,,,,Each,Each,3.86,no,no,,5.78,0,,,,
,IZDK18,Hills K9 Z/D Ultra 17.6# Bag,,,,Each,Each,61.69,no,no,,92.53,0,,,,
,IZDK27,Hills K9 Z/D Ultra 25# Bag,,,,Each,Each,79.0,no,no,,118.5,0,,,,
,7901,Hills K9 Z/D Ultra 8# Bag,,,,Each,Each,37.28,no,no,,55.92,0,,,,
,HLFS,Hippie Love Fabric Spray,,,,Each,Each,4.0,no,no,,10.5,0,,,,
,AHB,Home Burial,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,HD,Hospital Dismissal,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,400,Hospitalization - Day,,,,Each,Each,0.0,no,no,,52.75,0,,,,
,352,Hospitalization 1-15 lbs,,,,Each,Each,0.0,no,no,,58.5,0,,,,
,353,Hospitalization 15 -30 lbs,,,,Each,Each,0.0,no,no,,68.5,0,,,,
,354,Hospitalization 30-60 lbs,,,,Each,Each,0.0,no,no,,75.5,0,,,,
,355,Hospitalization over 60lbs,,,,Each,Each,0.0,no,no,,87.5,0,,,,
,INKBLK,HP 56 Deskjet  Ink - Black,,,,Each,Each,23.99,no,no,,0.0,0,,,,
,INKCLR,HP 57 Deskjet Ink Color,,,,Each,Each,39.99,no,no,,0.0,0,,,,
,IHN,Humidifier Nebulizer,,,,Each,Each,4.15,no,no,,0.0,0,,,,
,IHUMR,Humulin-R Insulin U-100 10ml,,,,Unit,Bottle,24.88,yes,no,0.00%,52.25,0,,,,
,IHPG,Hydrogen Peroxide Gal,,,,Each,Each,4.89,no,no,,4.16,0,,,,
,I662,Hydromorphone 2mg/ml INJ,,,,Milliliter,Milliliter,2.99,no,no,,5.97,0,,,,
,560,Hygroma-Elbow,,,,Each,Each,0.0,no,no,,475.0,0,,,,
,ILDLSHW,I Lid n Lash Wipes (60 count),,,,Each,Each,16.95,no,no,,33.9,0,,,,
,ITTSTFT,I-Tear Test Strip Tear Function Test,,,,Each,Each,86.14,no,no,,0.0,0,,,,
,3923,Iams Feline Active Mature HBall 6.8# bag,,,,Each,Each,6.5,no,no,,10.5,0,,,,
,50009,Iams Feline Prof Active 10.8# Bag,,,,Each,Each,18.8,no,no,,27.26,0,,,,
,IIB400,Ibuprofen 800mg (500ct),,,,Each,Each,39.22,no,no,,0.0,0,,,,
,IF103,ID bands large,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,IF104,ID bands small,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,1766,Idexx Bladder Tumor Analyte (Canine),,,,Each,Each,847.39,no,no,,189.87,0,,,,
,CANBNP,Idexx Canine Pro BNP (Add - On),,,,Each,Each,24.25,no,no,,54.56,0,,,,
,I405,Idexx Fungal Culture,,,,Each,Each,78.99,no,no,,177.73,0,,,,
,9523I,Idexx General Senior Profile,,,,Each,Each,59.98,no,no,,134.95,0,,,,
,4035,Idexx Urine Culture and MIC Sus.,,,,Each,Each,77.94,no,no,,175.36,0,,,,
,IH-IHUM10,IH Humulin-N Insulin U-100 10ml,,,,Unit,Bottle,0.0,no,no,,0.0,22.5,,,,
,IIMBAG,IM Pin Bag,,,,Each,Each,15.5,no,no,,0.0,0,,,,
,IM3ELEVS,iM3 Ergo Winged Elevator 5 Piece Set,,,,Each,Each,200.0,no,no,,0.0,0,,,,
,IDCCS,Imagyst Dig Cytology Cover Slips,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,IIMO,Immersion Oil Type A ( 4 OZ Bottle),,,,Each,Each,22.0,no,no,,44.0,0,,,,
,IMMUNOTXINJ,Immunotherapy Injection Vials Initial TX (Set of 2),BI,,,Box,Box,185.94,no,no,,185.94,0,,,,
,IMPPP,Imprimed K9 Personalized Pred. Profile,,,,Each,Each,575.0,no,no,,675.0,0,,,,
,IIR1Y,Imrab Rabies Vaccine (1 yr) K9- Feline,,Vaccines,,Each,Each,3.72,no,no,,7.44,0,,,,
,IHAT4,In House Abaxis T4 / Cholesterol,,,,Each,Each,24.34,no,no,,29.18,43.5,,,,
,VSRAPCPL,In House Abaxis Vetscan Rapid CPL Test,,,,Each,Each,35.7,no,no,,35.7,36.5,,,,
,AVCWP,In House Abx Canine Wellness plus HW,,,,Each,Each,24.25,no,no,,48.5,0,,,,
,CBC,In House Abx CBC,,,,Each,Each,7.45,no,no,,70.5,0,,,,
,AVCDP,In House Abx Comp Diagnostic Profile,,,,Each,Each,32.44,no,no,,78.75,0,,,,
,AVCCP,In House Abx Critical Care Plus,,,,Each,Each,18.0,no,no,,36.0,0,,,,
,LYTES,In House Abx Electrolyte Plus,,,,Each,Each,9.0,no,no,,18.0,0,,,,
,AVKPP,In House Abx Kidney Profile Plus,,,,Each,Each,17.0,no,no,,27.74,46.5,,,,
,AVMLP,In House Abx Mammalian Liver Profile,,,,Each,Each,19.0,no,no,,30.82,46.5,,,,
,PHENOBAR,In House Abx Phenobarbital Chem Profile,,,,Each,Each,24.95,no,no,,49.9,0,,,,
,AVPPII,In House Abx Prep Profile II,,,,Each,Each,24.16,no,no,,32.24,58.5,,,,
,AVTC,In House Abx T4/Cholesterol,,,,Each,Each,18.5,no,no,,37.0,0,,,,
,CYTI,In House Cytology,,,,Each,Each,0.0,no,no,,58.75,0,,,,
,DTM,In House Dermatophyte culture,,,,Each,Each,0.0,no,no,,45.5,0,,,,
,IHDBS,In House Direct Blood Smear,,,,Each,Each,0.0,no,no,,43.5,0,,,,
,228,In House Ear swab / cytology,,,,Each,Each,0.0,no,no,,48.75,0,,,,
,FECD,In House Fecal Direct,,,,Each,Each,0.0,no,no,,37.5,0,,,,
,229,In House Fecal Float,,,,Each,Each,0.0,no,no,,37.5,0,,,,
,229A,In House Fecal Float & Direct,,,,Each,Each,0.0,no,no,,57.5,0,,,,
,FIVFELS,In House FIV/FeLV Combo Test,,,,Each,Each,13.0,no,no,,39.5,0,,,,
,F4RT,In House Flex 4 Rapid Test,,,,Each,Each,0.0,no,no,,36.5,0,,,,
,GLUC,In House Glucometer Test (Glucometer) (Record Vital),,NOT FOR TRACKING,,Each,Each,1.3,no,no,,18.5,0,,,,
,250B,In House Heartworm occult-stat,,,,Each,Each,0.0,no,no,,36.0,0,,,,
,IHHC,In House Heska Cortisol,,,,Each,Each,0.0,no,no,,38.0,0,,,,
,HCRP,In House Heska K9 C-Reactive Pro. (CCRP),,,,Each,Each,0.0,no,no,,38.0,0,,,,
,HNUQ,In House Heska Nu.Q Cancer Screening,,,,Each,Each,35.0,no,no,,64.0,0,,,,
,IHIADD,In house Imagyst Add on expert review,,,,Each,Each,0.0,no,no,,90.0,0,,,,
,IHIBS,In house Imagyst Blood Smear,,,,Each,Each,0.0,no,no,,38.25,0,,,,
,IHICYT,In house Imagyst Cytology,,,,Each,Each,0.0,no,no,,125.0,0,,,,
,IHICYTUR,In house Imagyst Cytology - Urgent,,,,Each,Each,159.0,no,no,,210.0,0,,,,
,IHIDERM,In house Imagyst Dermatology,,,,Each,Each,0.0,no,no,,53.5,0,,,,
,IHIFG,In House Imagyst Fecal Giardia,,,,Each,Each,0.0,no,no,,48.75,0,,,,
,IHIFO,In House Imagyst Fecal Ova/Oocysts,,,,Each,Each,0.0,no,no,,57.5,0,,,,
,IHMAS,In House Imagyst Masses,,,,Each,Each,0.0,no,no,,63.0,0,,,,
,IHIURIN,In House Imagyst Urinalysis,,,,Each,Each,0.0,no,no,,60.5,0,,,,
,IHSS,In House Impression Smear,,,,Each,Each,0.0,no,no,,43.5,0,,,,
,KST,In House Ketone Strip Test (Record Vital),,NOT FOR TRACKING,,Each,Each,10.0,no,no,,28.0,0,,,,
,IHLT,In House Lactate Test (Record Vital),,NOT FOR TRACKING,,Each,Each,35.0,no,no,,44.5,0,,,,
,PST,In House Parvo Test / Canine,,,,Each,Each,0.0,no,no,,45.5,0,,,,
,PCVTP,In House PCV & Total Protein (Record Vital),,NOT FOR TRACKING,,Each,Each,0.0,no,no,,23.5,0,,,,
,98,In House Pre-Anesthetic CBC/Prep Profile,,,,Each,Each,0.0,no,no,,78.5,0,,,,
,IHPTPTT,In House PT/PTT Combo Test,,,,Each,Each,20.37,no,no,,32.0,0,,,,
,231,In House Skin Scrape/Tape/Ear Cytology,,,,Each,Each,0.0,no,no,,68.5,0,,,,
,233,In House Skin scraping,,,,Each,Each,0.0,no,no,,38.75,0,,,,
,STP,In House Skin Tape Prep,,,,Each,Each,0.0,no,no,,37.5,0,,,,
,INSNBNP,In House SNAP Feline Pro BNP,,,,Each,Each,12.3,no,no,,27.66,0,,,,
,TRICH,In House Trichogram,,,,Each,Each,0.0,no,no,,10.75,0,,,,
,IHTSH,In House TSH Test,,,,Each,Each,0.0,no,no,,42.5,0,,,,
,252,In House Urinalysis,,,,Each,Each,0.0,no,no,,55.25,0,,,,
,IHUS1,In House Urine Sediment,,,,Each,Each,0.0,no,no,,27.5,0,,,,
,IHUSG,In House Urine Specific Gravity (USG) (Record Vital),,NOT FOR TRACKING,,Each,Each,0.0,no,no,,15.5,0,,,,
,IHUS,In House Urine Strip,,,,Each,Each,0.0,no,no,,27.75,0,,,,
,PTTPTIH,InCoag aPTT/PT CWB Test Kit,IDEXX,,,Each,Each,30.87,no,no,,61.74,0,,,,
,VOM,Induce Emesis,,,,Each,Each,25.0,no,no,,64.5,0,,,,
,IFP8.9,Infant Flat Probe 8.9 MHZ,,,,Each,Each,138.0,no,no,,0.0,0,,,,
,INJCYTOP,Inj - Cytopoint Administration,,,,Each,Each,,yes,no,0.00%,44.5,0,,,,
,INJMF,Injectable Medication Adm. Fee,,,,Each,Each,,yes,no,0.00%,12.0,0,,,,
,IFLF55,Inova Feline CC Low Fat 5.5oz cans,,,,Each,Each,0.98,no,no,,1.99,0,,,,
,IS205,Instrument milk gal,,,,Each,Each,22.35,no,no,,0.0,0,,,,
,INTRWL,Instrument Tray with Lid,,,,Each,Each,36.87,no,no,,0.0,0,,,,
,SXWRAP,Instrument wrapper  30 X 30,,,,Each,Each,12.55,no,no,,0.0,0,,,,
,VITALS112,Insulin - Ask Dr. (Note Type),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,ILGF,Insulin LIke Growth Factor (MSU VDL),,,,Each,Each,58.0,no,no,,130.5,0,,,,
,ISRI,Insulin Sryinges Box 100,,,,Each,Each,11.39,no,no,,23.92,0,,,,
,ISU40310,Insulin Syringes 29G 0.30cc U-40 100ct,,,,Each,Each,15.56,no,no,,31.12,0,,,,
,II-100,Insulin syringes 29g 0.3cc U-100 100ct,,,,Each,Each,14.72,no,no,,30.01,0,,,,
,ISU40,Insulin Syringes 29G 0.5cc U-40 100ct,,,,Each,Each,30.26,no,no,,63.55,0,,,,
,ICU,Intensive / Critical Care,,,,Each,Each,0.0,no,no,,125.0,0,,,,
,561,Intestinal Anastamosis - $12/min,,,,Each,Each,0.0,no,no,,12.0,0,,,,
,VITALS111,Intraocular Pressure (IOP) - OD,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS110,Intraocular Pressure (IOP) - OS,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,ITPORT,Intravenous T-port,,,,Each,Each,3.55,no,no,,0.0,0,,,,
,ITAPE,Invisible Tape 3/4 X 1296 in,,,,Each,Each,0.89,no,no,,0.0,0,,,,
,VITALS10,Ionized Calcium (iCa),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,IISOF2,Isoflurane 250ml bottle,,,,Each,Each,29.71,no,no,,0.0,0,,,,
,NONBILL066,Issue Call Back,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL067,Issue Discharge Appointment,,,,Each,Each,,no,yes,0.00%,,0,,,,
,IVBAD,IV Bag Access Device,,,,Each,Each,2.3,no,no,,0.0,0,,,,
,126F,IV Catheter / Fluids with Surgery,,,,Each,Each,0.0,no,no,,45.0,0,,,,
,IVE42,"IV Extension Set 42""",,,,Each,Each,1.49,no,no,,1.56,0,,,,
,IVEXFLOW,IV Extension Set with Flow Rate Regulato,,,,Each,Each,6.26,no,no,,5.04,0,,,,
,IIVE,"IV Extension Sets - 30"" inch",,,,Each,Each,2.01,no,no,,0.0,0,,,,
,VITALS54,IV Fluid Bolus,,NOT FOR TRACKING,,Milliliter,Milliliter,0.0,no,yes,0.00%,,0,,,,
,VITALS48,IV Fluids - 0.45% NaCl,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS49,IV Fluids - 0.45% NaCl + 5% Dextrose,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS47,IV Fluids - 0.9% NaCl,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS51,IV Fluids - D5W,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS52,IV Fluids - Hetastarch/Vetstarch,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS50,IV Fluids - Hypertonic Saline,,NOT FOR TRACKING,,Milliliter,Milliliter,0.0,no,yes,0.00%,,0,,,,
,VITALS44,IV Fluids - LRS,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS45,IV Fluids - Normosol R,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS53,IV Fluids - Other,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS46,IV Fluids - Plasmalyte,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,IVSCFC3,IV Infusion Set 3' Core Flex-Coil,,,,Each,Each,22.95,no,no,,13.09,0,,,,
,IVSCFC5,IV Infusion Set 5' Core Flex-Coil,,,,Each,Each,20.74,no,no,,13.1,0,,,,
,126S,IV Set / Surgery,,,,Each,Each,0.0,no,no,,15.0,0,,,,
,IVS103L,"IV Set Line 103"" 15 Drip",,,,Each,Each,1.78,no,no,,1.42,22.5,,,,
,IIS3,IV Stabilizer 3 Pack,,,,Each,Each,78.31,no,no,,0.0,0,,,,
,VITALS276,IVF Additive - Dextrose (%),,NOT FOR TRACKING,,Percent,Percent,0.0,no,yes,0.00%,,0,,,,
,VITALS279,IVF Additive - Metoclopramide (mL/L),,NOT FOR TRACKING,,Milliliter per Liter,Milliliter per Liter,0.0,no,yes,0.00%,,0,,,,
,VITALS280,IVF Additive - Other,,NOT FOR TRACKING,,None,None,0.0,no,yes,0.00%,,0,,,,
,VITALS283,IVF Additive - Phosphorus (KPhos) (mmol/L),,NOT FOR TRACKING,,Millimole per Liter,Millimole per Liter,0.0,no,yes,0.00%,,0,,,,
,VITALS290,IVF Additive - Potassium (KCl) (mEq/L),,NOT FOR TRACKING,,Milliequivalent per Liter,Milliequivalent per Liter,0.0,no,yes,0.00%,,0,,,,
,VITALS294,IVF Additive - Vitamin B Complex (mL/L),,NOT FOR TRACKING,,Milliliter per Liter,Milliliter per Liter,0.0,no,yes,0.00%,,0,,,,
,VITALS374,IVF Additive - Vitamin B-12 (mL/L),,NOT FOR TRACKING,,Milliliter per Liter,Milliliter per Liter,0.0,no,yes,0.00%,,0,,,,
,EKG,IVS - ECG (Next Day Routine),,,,Each,Each,61.0,no,no,,122.0,0,,,,
,IVSECGS,IVS - ECG (STAT 1hr),,,,Each,Each,92.0,no,no,,184.0,0,,,,
,IVSECGRN,IVS - ECG w/ Radiographs (Next Day Rout),,,,Each,Each,97.0,no,no,,194.0,0,,,,
,IVSECGRS,IVS - ECG w/ Radiographs (STAT 1hr),,,,Each,Each,136.0,no,no,,272.0,0,,,,
,IJL,J Loop,,,,Each,Each,1.19,no,no,,0.0,0,,,,
,IJP,Jeltrate Plus 1lb,,,,Each,Each,12.99,no,no,,0.0,0,,,,
,JOINT,Joint Tap,,,,Each,Each,0.0,no,no,,38.5,0,,,,
,JORASPSU,Jorgensen Aspiration Suction Unit,,,,Each,Each,485.0,no,no,,0.0,0,,,,
,JFM,Jorgenson Flow Meter,,,,Each,Each,79.0,no,no,,0.0,0,,,,
,JVGSK,JorVet Gram Stain Kit (4x250 ml Bott.),,,,Each,Each,25.37,no,no,,0.0,0,,,,
,JORVOXYR,JorVet Oxygen Regulator,,,,Each,Each,89.0,no,no,,0.0,0,,,,
,IJTK,JT Steel Handle Needle Kit,,,,Each,Each,17.0,no,no,,0.0,0,,,,
,JWDNCL,JW Deluxe Soft Grip Nail Clipper- Large,,,,Each,Each,9.69,no,no,,0.0,0,,,,
,JWDNCM,JW Deluxe Soft Grip Nail Clipper- Medium,,,,Each,Each,7.79,no,no,,0.0,0,,,,
,IKW62,K Wire .062,,,,Each,Each,3.12,no,no,,0.0,0,,,,
,NONBILL068,Keep Bedding Clean,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL069,Keep Cage Padded,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL070,Keep Head Elevated,,,,Each,Each,,no,yes,0.00%,,0,,,,
,IKIR,Keep In Refrigerator Labels,,,,Each,Each,14.35,no,no,,0.0,0,,,,
,NONBILL071,Keep Quiet / Minimize Stress,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL072,Keep Sternal,,,,Each,Each,,no,yes,0.00%,,0,,,,
,714,Kennel Care - Day Stay,,,,Each,Each,0.0,no,no,,20.25,0,,,,
,KKSC5G,Kennel Kare SC 5 Gallon,,,,Each,Each,350.0,no,no,,0.0,0,,,,
,KKSCG,Kennel Kare SC Gallon,,,,Each,Each,70.0,no,no,,0.0,0,,,,
,I648,Ketamine 100mg/ml INJ,,,,Milliliter,Milliliter,0.64,no,no,,1.28,0,,,,
,KETODSTI,Keto-Diastix Strips 100ct,,,,Each,Each,23.68,no,no,,49.73,0,,,,
,IKW,KIM WIPES,,,,Each,Each,4.65,no,no,,10.86,0,,,,
,K4CUSCK,Kit4Cat Urine Sample Collection Kit,,,,Each,Each,4.5,no,no,,9.76,0,,,,
,KMR5,KMR 5 lb,,,,Each,Each,66.91,no,no,,101.87,0,,,,
,IKMR,KMR Liquid milk replacer,,,,Each,Each,2.2,no,no,,3.95,0,,,,
,IKMRP,KMR Powder 12oz,,,,Each,Each,14.72,no,no,,21.34,0,,,,
,KMR28,KMR Powder 28oz,,,,Each,Each,24.64,no,no,,37.52,0,,,,
,564,Knee Surgery - Cruciate Repair,,,,Each,Each,0.0,no,no,,1150.0,0,,,,
,563,Knee Surgery-Corrective,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,KBSA5.5,"Knowles Bandage Scissors Angled 5.5""",,,,Each,Each,57.78,no,no,,0.0,0,,,,
,KOECG,KOE Concentrate (Gallon),,,,Each,Each,67.85,no,no,,0.0,0,,,,
,KOEFS,KOE Fresh Scent 16oz,,,,Each,Each,9.05,no,no,,8.79,0,,,,
,IKOOL,Kool Lube,,,,Each,Each,5.84,no,no,,0.0,0,,,,
,KVPSPLIN,KVP Splint Starter Kit- Caerus,,,,Each,Each,199.0,no,no,,0.0,0,,,,
,IKS,Kwik Stop,,,,Each,Each,11.77,no,no,,23.54,0,,,,
,KSSG4OZ,Kwik Stop Styptic Gel 4oz,,,,Each,Each,6.36,no,no,,0.0,0,,,,
,NONBILL169,Label Patient (Apply Neck Band),,,,Each,Each,,no,yes,0.00%,,0,,,,
,ILABSHIP,Laboratory sample shipping and handling,,,,Each,Each,25.0,no,no,,25.0,0,,,,
,565,Laceration-Major,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,566,Laceration-Minor,,,,Each,Each,0.0,no,no,,75.0,0,,,,
,LACNCOL,"Lacrimal Needle, Curved w/ Olive Tip 23g",,,,Each,Each,22.15,no,no,,0.0,0,,,,
,VITALS40,Lactate,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,LPIK,Lactate Plus Individual Kit,,,,Each,Each,370.0,no,no,,0.0,0,,,,
,LPS,Lactate Plus Strips,,,,Each,Each,51.43,no,no,,0.0,0,,,,
,ILRI,Lactated Ringers 1 Liter,,,,Each,Each,5.3,no,no,,15.62,0,,,,
,LAPBIO,Laparotomy / Biopsy - Prostate,,,,Each,Each,0.0,no,no,,280.0,0,,,,
,ILB1,Laryn Blade #1,,,,Each,Each,43.81,no,no,,0.0,0,,,,
,ILH,Laryng Handle,,,,Each,Each,44.55,no,no,,0.0,0,,,,
,LARE,Laryngeal Paralysis Assessment,,,,Each,Each,0.0,no,no,,45.0,0,,,,
,LASERA,Laser Treatment - Acute (3+),,,,Each,Each,0.0,no,no,,42.5,0,,,,
,LASERADD,Laser Treatment - Add. Treatment,,,,Each,Each,0.0,no,no,,20.0,0,,,,
,LASERC,Laser Treatment - Chronic (7+),,,,Each,Each,0.0,no,no,,37.5,0,,,,
,LASERPS,Laser Treatment - Post Surgery Incision,,,,Each,Each,0.0,no,no,,22.5,0,,,,
,LASER1,Laser Treatment - Single,,,,Each,Each,0.0,no,no,,47.0,0,,,,
,LIAS,Lat. Imbrication/Antirotational Suture,,,,Each,Each,0.0,no,no,,0.0,0,,,,
