actions,PIMS ID,Product,Suppliers,Inventory Tags,Manufacturer,Buying Unit,Selling Unit,Buying Cost,Fixed Price,Non Billable,Markup,Selling Price,Dispensing Fee,Location,Priority,QOH Min,QOH Max
,TATOUCD,Taurine Analysis to UC Davis (P & WB),,,,Each,Each,120.0,no,no,,240.0,0,,,,
,NONBILL149,Telemetry Monitoring,,,,Each,Each,,no,yes,0.00%,,0,,,,
,VITALS02,Temperature,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,TEND,Tendenectomy - Declaw Salvage,,,,Each,Each,0.0,no,no,,85.0,0,,,,
,1157,Texas A&M Cortisol,,,,Each,Each,29.0,no,no,,65.25,0,,,,
,TAMPL,Texas A&M Phenobarbital Levels,,,,Each,Each,35.0,no,no,,78.75,0,,,,
,TAMPBL,Texas A&M Potassium Bromide Levels,,,,Each,Each,47.0,no,no,,105.75,0,,,,
,VITALS418,Thoracentesis - Left (mLs),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS419,Thoracentesis - Right (mLs),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,THORACD,Thoracocentesis - Diagnostic,,,,Each,Each,0.0,no,no,,78.5,0,,,,
,THORACT,Thoracocentesis - Therapeutic,,,,Each,Each,0.0,no,no,,42.5,0,,,,
,SA400,"Thyroid 5 (T4, FT4, cTSH, Thyroglobulin)",,,,Each,Each,57.25,no,no,,128.85,0,,,,
,T3-T4,Thyroid Profile 1 ( T3 and T4) (IRL 13),,,,Each,Each,26.8,no,no,,64.0,0,,,,
,S501,Tibial Crest Transposition,,,,Each,Each,0.0,no,no,,195.0,0,,,,
,NONBILL123,TLC,,,,Each,Each,,no,yes,0.00%,,0,,,,
,593,Tonsillectomy,,,,Each,Each,0.0,no,no,,430.0,0,,,,
,31329999,Total Body Function (IRL 31329999),,,,Each,Each,55.45,no,no,,109.5,0,,,,
,SA120,Total Body Function (IRL 759999),,,,Each,Each,35.45,no,no,,94.5,0,,,,
,SA110,Total Body Function Plus (IRL 23059999),,,,Each,Each,0.0,no,no,,100.0,0,,,,
,VITALS32,Total Solids (TS),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS32a,Total Solids (TS) - Abdominal effusion,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS412,Total Solids (TS) - Pericardial Effusion,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS413,Total Solids (TS) - Pleural Efffusion,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,7155,Toxoplasma Titers (IgG and IgM) by IFA,,,,Each,Each,89.59,no,no,,149.5,0,,,,
,NONBILL124,Transfer Patient,,,,Each,Each,,no,yes,0.00%,,0,,,,
,VITALS74,Tremor Watch,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,TP,Trim Hair on Paws,,,,Each,Each,0.0,no,no,,19.0,0,,,,
,TR,Tumor Removal - $14/min,,,,Each,Each,0.0,no,no,,14.0,0,,,,
,589,Tumor Removal / Complicated,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,586,Tumor Removal / Minor,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,594,Tumor Removal-External,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,595,Tumor Removal-Internal,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,UOMEIC,Univ of Minn. Exercise Induced Collapse,,,,Each,Each,65.0,no,no,,146.25,0,,,,
,UOGFC,Univ. of Georgia - Flow Cytometry w/ CBC,,,,Each,Each,150.5,no,no,,238.5,0,,,,
,UOMHCAOX,Univ. of Minnesota Hereditary CaOx 1,,,,Each,Each,65.0,no,no,,146.25,0,,,,
,UOTH6S,Univ. of Tennessee Histopath (6 Sites),,,,Each,Each,109.0,no,no,,245.25,0,,,,
,596,Urethrostomy-Canine(male),,,,Each,Each,0.0,no,no,,300.0,0,,,,
,597,Urethrostomy-Feline(male),,,,Each,Each,0.0,no,no,,680.0,0,,,,
,2326,Urinalysis w/ Reflex UPC,,,,Each,Each,31.09,no,no,,73.5,0,,,,
,598,Urinary Obstruction-Canine(m),,,,Each,Each,0.0,no,no,,85.0,0,,,,
,599,Urinary Obstruction-Feline(m),,,,Each,Each,0.0,no,no,,150.0,0,,,,
,VITALS113,Urine Glucose,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS604,Urine Ketones,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS114,Urine Specific Gravity (USG),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,IUO32,Urine-Off Odor & Stain Remover 32oz Bott,,,,Each,Each,5.0,no,no,,15.7,0,,,,
,IUOSR,Urine-Off Refill (Client Brings Bottle),,,,Each,Each,1.0,no,no,,6.3,0,,,,
,VARL2,VARL Allergy Panel 1&3 (40 aller/20 food,,,,Each,Each,0.0,no,no,,280.0,0,,,,
,I7316,VetScan Canine Wellness Profile plus HW,,,,Each,Each,24.25,no,no,,25.46,0,,,,
,I0055,VetScan Phenobarbital Chemistry Profile,,,,Each,Each,24.95,no,no,,26.2,0,,,,
,NONBILL-IVB1,Vinblastine 1mg/ml INJ,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,NONBILL-IVIN,Vincristine 1mg/ml INJ,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,NONBILL-VIN10,Vinorelbine 10mg/ml INJ,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,NONBILL127,Warm Compress,,,,Each,Each,,no,yes,0.00%,,0,,,,
,584,Wart - Removal,,,,Each,Each,0.0,no,no,,50.0,0,,,,
,WFLCTIL,Wash Fecal Loops/Cups/Trays in Lab,,,,Each,Each,,no,yes,0.00%,,0,,,,
,VITALS24,Water - Note Intake,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS24b,Water - Offer to Face,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS405,Weigh Peri Pad unit in grams,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,WAAIGD,Wrap and Autoclave (Instruments/Gowns/Drapes ),,,,Each,Each,,no,yes,0.00%,,0,,,,
,WRXP,Written Prescription,,,,Each,Each,0.0,no,no,,5.0,0,,,,
,WRX,Written RX (Sent Home),,,,Each,Each,0.0,no,no,,5.0,0,,,,
,NONBILL-ZYCORTAL,Zycortal Suspension 25mg/ml 4ml,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
