source_row,account_pims_code,patient_name,weight,mapped_alert_ids,mapped_alert_labels,status,account_id,patient_id,error
556,11322,Piper,38.2,,,applied,f1d56f2b-85c3-4d74-a08e-82092e843d35,9540,
557,10938,Coco,64.0,,,applied,97d6f6e4-2eb7-4cf9-96af-7a998c63c4cd,25495,
558,11793,Miah,6.0,,,applied,7fe36bae-09fd-4651-969e-198cef0283cb,12939,
559,8043,Rowdy,9.94,,,applied,26c9fa6a-ecf1-461a-8e59-1d9d264e1b53,20289,
560,11263,Reece,82.0,,,applied,e7aff749-ed9d-418f-8b5b-2f5c12476316,5580,
561,11524,Mulder,60.2,,,applied,59a43aa3-f343-4676-af23-1fff7cb6a9b2,3903,
562,11505,Nani,54.6,,,applied,f7bc40d4-fc06-4129-9257-d33728b75ade,26250,
563,4936,Mochi,0.0,,,applied,10f4f9b7-7cb2-4267-9729-689fac9d115d,25831,
564,2482,Maya,12.15,,,applied,4b755144-c6b0-49a8-b00b-c1cfb8f31e92,20404,
565,5131,Megan (1),15.0,,,applied,81668549-a515-4860-b3ae-516d139748e4,16597,
566,10801,Amanda,7.28,,,applied,eb497da8-7d1f-4d5b-b695-804c632761e4,4106,
567,6840,Tux,14.72,,,applied,bcd96243-5a8a-4c35-acd5-fa22b04c66e2,3909,
568,8720,Cinder,8.97,,,applied,5d95dff6-df1f-4d90-885d-befc19ac81b4,23689,
569,11334,Bella,5.6,,,applied,238d7670-c61f-4743-a9f1-2e8c72ada318,26049,
570,8017,Houdini,10.65,,,applied,32ca9789-53be-4541-b0aa-5f241d20e9d1,21493,
571,9825,Gatsby,68.4,,,applied,d73dd7e1-ba51-4a77-beb3-1f118f8ca7c8,21552,
572,11128,Milo,22.4,,,applied,9fe621f6-9c78-476a-9d1f-8a5933cde80d,4431,
573,11913,Tigger,11.4,,,applied,971e0381-61c6-4eee-9108-38938dc50298,2880,
574,10075,Chloe,9.8,,,applied,21f7c35f-a993-49b1-b4f1-42e50f349f53,689,
575,6156,Loki,94.6,,,applied,7f37c7f2-a193-40f6-bb35-349215ae8723,20634,
576,11379,Penny,22.6,,,applied,36848fce-7b71-4771-8a48-1d9ff9d49209,2634,
577,1427,Starry Feroza,12.59,,,applied,eedfa8d9-1b22-4205-8b6b-ec3f0c3b320e,5135,
578,10618,Dottie,9.8,,,applied,d1b2458b-7182-4841-ad9e-877e3aecdcd8,10076,
579,11739,Tessie,13.2,,,applied,b0d46000-c72e-42e5-a762-8c71f53ae016,20684,
580,11143,Cutie Pie,11.22,,,applied,ff2c8b69-9fff-4a7e-a14c-a4579468fc47,10507,
581,9778,Bob,5.44,,,applied,e02d9c86-c44c-42ab-aefe-0d486d6141d2,3971,
582,11147,Zane,60.0,,,applied,3831969a-d385-4637-9cfb-8478c0054b72,1594,
583,10739,Duke,52.6,,,applied,3a09dc2d-acf7-4c5d-aab8-65002797bda7,6417,
584,10617,Daisy Mae,15.71,,,applied,38f44223-600f-4a4c-8076-7b36e6b7982f,14363,
585,11917,Phantom,8.06,,,applied,85da9065-7705-42ab-8190-41be537b81f3,18812,
586,8385,Taya,9.6,,,applied,cae8efd2-f6bf-4676-a8f0-fbc50eb0b839,10463,
587,10041,Geralt,78.8,,,applied,97dc8bc6-b0c8-4929-84f7-76d6a85985da,4602,
588,10822,Lily,61.2,,,applied,871e3c4c-0abc-41ff-9f4a-b09918e0b7c7,2843,
589,9487,Banjo,66.2,,,applied,898cabc2-7879-46a9-ba9d-db864e6f1046,305,
590,11714,Sabrina,7.97,,,applied,1e52562b-6849-4056-8062-c62e52d388e5,24072,
591,10756,Rocky,16.8,,,applied,98f90238-aad5-4018-9633-3ff726ee1957,5597,
592,11132,Patches,9.09,,,applied,d0fb10e1-efeb-49c0-a05c-92ba6115ca27,25167,
593,11206,Holly,7.88,,,applied,05c2ebd2-ece3-4d58-b6ee-828d3888bb0a,6432,
594,11463,Sweet Pea,6.4,,,applied,7f395056-2d16-4da3-b4a9-17e744a4caa8,205,
595,11718,Peaches,57.2,,,applied,e2bc2c69-4ad3-4d3c-89b5-d61e5b17bcd5,5146,
596,10356,Cracker,18.06,,,applied,eb37cf47-a046-45cb-bff6-5302d564f9ee,20178,
597,11873,Dude,8.0,,,applied,6c748955-fef3-4247-af54-587a40fa532c,13783,
598,8780,Wilson,17.8,,,applied,a142f0eb-a716-44d6-adc6-985d36598157,17628,
599,10313,Shihu,8.68,,,applied,b9a22abf-b8a2-44ce-b014-d427fce81192,25294,
600,9123,Leo,11.91,,,applied,3e5170cc-4ea6-48a8-be49-5c664c6a7cd3,14578,
601,11273,Tiny,19.28,,,applied,126681dd-d301-4c05-b760-3419ce675f39,13871,
602,7295,Lady,27.0,,,applied,9ce9d2e0-9b6f-415f-ac2a-16253bf53a11,16588,
603,8814,Elvis,81.2,,,applied,412219fe-f4db-451b-8a80-3b8c0c3639da,15190,
604,11821,Steel,125.4,,,applied,1fa089d6-4b38-4f3b-af30-c4fb05a0f107,9048,
605,10172,Zeus,70.2,215,Caution - Will Bite,applied,472414cb-e96a-47fd-b866-2bdd5841b3de,22977,
606,11935,Loki,0.0,,,skipped_missing_account,,,No Instinct account match by pimsCode
607,9678,Elvis (Mugzy),32.4,,,applied,c123c71c-d71b-4e18-9d6d-ea8fe8c945e5,4979,
608,10445,Leo,28.6,,,applied,0278fb1a-bbfb-4dab-a640-c2a89037bc97,1722,
609,11421,Skully Bear,6.16,,,applied,ad2e0c83-8773-4c0e-b829-674d8b623beb,3326,
610,4126,Trumpet,7.4,,,applied,4fafb77d-f0f1-447c-898c-90e3652ac87e,11348,
611,9763,Zuko,12.91,,,applied,aac681a1-f926-4228-8bef-2a128512aeca,11963,
612,11038,Kino,98.0,,,applied,194d7660-8c0d-4ceb-8f88-16d14219c288,12364,
613,11369,Gunner O'Shea,80.2,,,applied,c2801b25-b36c-4482-b7d3-d59982d5815f,1852,
614,8125,Butterscotch,5.09,,,applied,908d5d19-e841-4de3-957d-27064cf70e81,14559,
615,11659,Lulu,10.0,,,applied,658b6929-82e6-48ee-bd06-bc643a7f0e4d,18514,
616,9046,Apple Dumpling,10.2,,,applied,a420875d-9d0a-41b8-9b67-5a0374c8dfff,4926,
617,11290,Bonnie,8.28,,,applied,3a220461-6674-4cde-be28-863324328872,4568,
618,8589,Sassy,63.0,,,applied,af93721e-e08a-44da-a008-b90d7794c463,3458,
619,11219,Sophie,8.56,,,applied,57406422-468f-4827-82f3-ee0b12331541,21602,
620,11404,Sweet Pea,10.53,,,applied,775025c7-004d-451d-8b5f-e659e0d5b926,5730,
621,11116,Ezzie,16.4,"215,284",Caution - Will Bite | Muzzle for Treatments,applied,f774cbc1-f4c8-46c4-aa70-bef9d2e7440d,4808,
622,9520,Chyna,86.4,,,applied,83e489be-9c87-4696-b528-6be9c7d5d7d1,3702,
623,7183,Fred,54.2,,,applied,289c5d6b-d763-4e46-aee5-909b123541f7,15157,
624,11709,Sassy,9.4,,,applied,9a440ead-4b51-4a5c-9af2-f18015a70a57,23988,
625,10351,Oakley,98.6,,,applied,d63d404c-ffd0-4b03-ae1a-b81b892fa4bc,19031,
626,8127,Dharma,7.62,,,applied,c466bb50-cad1-47c8-a66f-c270880ac617,2943,
627,7873,Skye,56.4,,,applied,3bfa7bb7-12e2-4f90-b23d-e85ba569351b,15562,
628,8860,Willie,19.0,,,applied,7d12c49f-fee6-4682-80f0-1f4941940453,9165,
629,10538,Rex,27.6,,,applied,20e676eb-004e-4d4c-a95e-5945124facfa,8097,
630,11763,Axel,93.6,,,applied,4acf3fb1-8bfb-4dae-880a-9670081bc9f0,23420,
631,11314,Snickers,8.25,,,applied,800849f6-0e9a-4d18-8be3-8ebedd5d1339,2249,
632,8038,Red,98.2,,,applied,dc706dd2-b95c-437e-9497-78e1747c650a,19633,
633,9700,Koen,92.8,,,applied,c411143a-3cbc-413b-825d-722183fa1c12,18724,
634,10078,Sadie,59.8,,,applied,9f90dfeb-6d56-4c21-8d87-0968e459abd9,15063,
635,10201,Dario,11.25,,,applied,05afbe0e-8135-4020-9c3a-23de525db75f,24331,
636,7549,Rayne,16.0,,,applied,1a9fc57f-f06f-4490-a2b1-35cdb00943d5,26292,
637,2112,Diego,11.94,,,applied,a1704733-181a-4e81-8fff-846341ed16d2,20378,
638,7995,Sadie,10.0,,,applied,416f050c-6619-4638-9290-4d3a38fb8c98,22109,
639,11313,Rocko,25.2,,,applied,0f765b98-70b4-400f-a26d-a25855f87122,18564,
640,6311,Dodge,18.78,,,applied,618bfe05-d360-48a6-8a04-01e6631adeb7,6749,
641,11806,Venus,0.0,,,applied,aada8a84-27a5-4f97-a1f4-f3070174e68f,10932,
642,11744,Toby,45.6,,,applied,314eb9df-3a8f-4f86-a3bf-84f18415eb12,7338,
643,8941,Scruffy,10.2,,,applied,f4b70f4c-49ee-431a-b3ac-828908de9edd,20809,
644,9761,Abby,14.25,,,applied,57e941cd-a269-4018-8bbc-8b41604c77de,14434,
645,11465,Dixie,0.0,,,applied,1cadc5e5-1911-4de5-80ca-366c17839243,7059,
646,11788,Coco,10.6,,,applied,cbdc853d-6f80-4da3-a140-26d157c80839,1411,
647,11317,Liberty,61.0,215,Caution - Will Bite,applied,51261b64-3963-4d0c-a143-1a11ef2752e6,2250,
648,9407,Doc,20.8,,,applied,40b28deb-311b-4cb1-8d06-79a19f564b7b,26272,
649,11773,Cassie,82.4,,,applied,79de766d-eae1-42a3-ac9d-33451fa8e876,7867,
650,10555,Kodak,31.4,,,applied,525b8cab-72f5-4b38-8d74-d06bcb057489,14498,
651,11713,Mason,11.6,,,applied,7f80b69c-08cd-41a3-a2dc-0e159d867fdb,21720,
652,11478,Winnie,25.2,,,applied,85b1fef0-a18d-41da-82c1-d6c480416653,2282,
653,2474,Logan,21.4,,,applied,44a11eb9-3d1e-4091-9811-d3bee472f93d,6004,
654,10523,Roxy,9.6,,,applied,756ea830-73a5-4df9-b4df-83fd23f9e819,22721,
655,10014,Picaso,8.75,,,applied,d73dc9a6-afbf-4857-b7d2-695cba9f261b,13054,
656,10500,Blue,82.0,,,applied,ab4afe0d-a1e5-4816-a8d8-a6877042242e,3401,
657,7594,Sullivan,19.0,,,applied,a73f7bac-a8ed-452b-ba23-04649d24793f,11148,
658,9949,Sadie,28.4,,,applied,2415f7cd-5259-4fae-8d1a-d1e8d249e190,12707,
659,585,Baker,85.2,,,applied,ad73369b-1297-4ea8-8e71-6cf083af5912,5937,
660,11373,Frank,75.8,,,applied,70ad78bb-36ee-45f4-a57f-b7191e16a7ca,88,
661,4016,Lily,10.9,,,applied,e5179eab-ab2a-4519-a5d9-97e31fd07d18,23121,
662,6192,Hospital Use,0.0,,,applied,ee0f0060-7cbe-43b4-8aa0-47b34737d883,19273,
663,11442,Hospital Use,0.0,,,applied,da4f7bc7-f634-4351-b271-8b12657dabb0,20008,
664,2602,Callie Mae,49.6,,,applied,82cdcc0c-79b8-4826-96e5-9e8f8d585a03,16566,
665,11233,Zoey,44.8,,,applied,5bc1b56f-bd58-4b94-8b07-45f599dd3719,25501,
666,11337,Makayla,15.4,,,applied,18367389-885e-4949-9beb-821e66a9c5e8,17723,
667,10517,Mya,13.2,,,applied,73ff3178-4b9b-4928-9690-1c96f7b99cd6,21935,
668,8469,Cali,69.0,"284,209",Muzzle for Treatments | Caution - Go Slow,applied,58adfc22-8049-41a9-ac65-b08485534a38,6811,
669,11559,Diesel,24.0,,,applied,e4b79855-b0b9-47c1-a751-1c06ff8aceca,20226,
670,11567,Chase,19.4,,,applied,48c084de-36c7-4566-8ecc-77e4250ff219,1941,
671,10496,Eileen,8.12,,,applied,ded9e387-368a-46b0-966e-94a7dfa4e748,6114,
672,11723,Crash,47.4,,,applied,ac71fe27-5536-435a-9f4d-41b1f9a1d949,1106,
673,11728,Rocko Roo,82.6,,,applied,0d9c1f17-8e44-4553-a13b-db8a25ffb714,16337,
674,1856,Rascal,11.6,,,applied,4343281e-1d57-46b6-9840-7beee625a9ab,2604,
675,10292,CC,22.2,,,applied,db18e7ab-2ac2-4da4-8d96-a255c05f7521,21718,
676,11251,Richthofen,16.2,,,applied,a33e5a4a-1e32-4823-b432-49e2557ce607,12723,
677,9663,Chloe,50.2,,,applied,11c5ed4b-ffd8-4994-8fe2-5ba2539190e0,841,
678,10663,Sassy,59.8,,,applied,59f72df8-48e9-479f-a43d-b62e6c5f01a8,20846,
679,9592,Charlie,63.0,,,applied,5ff36ab0-b0a7-4e1a-a477-16905cf7a1fc,18702,
680,11862,Neo,64.8,,,applied,ed2139ce-c19b-4ae2-ac58-2ae5ac9031a8,4444,
681,8552,Joe Lee,9.2,284,Muzzle for Treatments,applied,a32f98e9-e679-4f10-9726-dc3e6fbc12c7,4735,
682,11544,Mitchie,14.12,,,applied,8e8bea89-5781-4161-b60f-4c86aa047734,968,
683,11881,Maxie,11.25,,,applied,9699f619-3cd9-4036-8c92-5bd1f383166a,25733,
684,7194,Gracie,26.2,,,applied,664531ee-431c-469b-8bee-61f60e0940c9,1963,
685,11231,Buster Brown,18.4,,,applied,58b03fdb-3383-4e47-8f11-c437c16b0ea6,24841,
686,11918,Gecko,45.6,,,applied,a518f1e6-eeae-4a0b-a997-4e98e8b92666,2548,
687,5177,Kiora,11.2,,,applied,515346ac-b09e-4264-9a7e-3dad8785dd48,11126,
688,10137,Allen,13.65,,,applied,ba33d800-8e7a-4c71-8710-09e8c6d8e15b,9687,
689,11618,Cookie,13.2,,,applied,d8c89d87-fd14-43c3-953a-8bb947eab139,4721,
690,11664,Mina,59.8,284,Muzzle for Treatments,applied,eabaffae-f1e0-49ad-8f9e-b4600b575c0d,9001,
691,11482,Luca,9.6,,,applied,ae54daae-e7a5-44bc-97f7-b794cf25b2a0,479,
692,10626,Jasper,13.56,,,applied,153f2b4d-4c47-431e-8297-6756ba274fb8,8266,
693,10038,Princess,10.47,,,applied,a8ddcd54-9a98-49ea-bb15-91924e2ab966,25341,
694,11234,Leela,14.8,,,applied,6652955d-724d-47a5-9709-164ab0a69ab5,11073,
695,11610,Papi,62.4,,,applied,e81bdd76-f8ee-43e2-ad8d-9e1a7563b832,22674,
696,11067,Odin,63.0,,,applied,fe0aefd6-ed25-46b5-bb77-7bdc4d9bd987,20211,
697,10650,Echo,12.47,,,applied,f0582ead-317b-494a-b0bd-fbe9146f750a,13392,
698,11905,Max,52.0,,,applied,9467d85f-1b55-440e-aef2-a6380313cb08,8254,
699,3987,Teensie,6.6,313,Painful,applied,bee565e8-f885-4f23-bc89-f0bece2c0bc5,16454,
700,11716,Dash,7.6,,,applied,0e6c13ab-efaf-4297-953c-58651259002a,4642,
701,41,Sunny,11.19,,,applied,3c2779e4-cdd7-4cb8-82e3-cff9743c61bc,23467,
702,11004,Miss Bum,11.22,,,applied,c2c8684e-1c70-42af-bbdd-9ce7cef52b51,24346,
703,11898,Twister,7.5,,,applied,a560fcae-3f35-4241-b3e0-7ba709c1f155,4097,
704,6919,Ellie,89.8,215,Caution - Will Bite,applied,0ea7de53-0234-4d45-9cc9-3134af1cb030,12152,
705,1415,Jasmine,13.12,,,applied,27dc59e8-7c04-4d7c-babc-ccc5d1bd557a,6179,
706,11852,Burton,37.6,,,applied,379e4b92-7f7a-4a53-a212-40f7aa66c446,8718,
707,8761,Ms. Shadow,9.91,,,applied,2677ca01-492c-4eea-a1f4-4c6435a3c5be,27019,
708,11811,Azula,0.0,,,applied,cc1f3c3f-b691-4785-b886-4a7cb1c35fe1,13847,
709,10324,Bootsie,16.5,,,applied,0a32226b-a3f0-4b48-8c2b-8599e5643018,14040,
710,8355,Bug,4.56,284,Muzzle for Treatments,applied,7a449ff2-6319-4565-b4f7-2591024c80b0,9341,
711,11137,Ceasar,16.6,,,applied,301b6f7c-1a98-47cc-8178-8a3e5594aebc,20911,
712,9944,Jo Jo,12.6,,,applied,ae4ea177-3bf1-446e-9ddb-72e71042680e,2599,
713,11741,Ace,30.2,,,applied,ff99fef3-8e70-4b7b-a798-1437dbd83b8b,10853,
714,11207,Doug,23.8,,,applied,f29ad8b7-6080-4157-abcf-387611a77c0d,2034,
715,11315,Jaxon,138.2,,,applied,46f7f0c7-6400-4d80-bdb1-cae0438c3fdd,17394,
716,10136,Harley,18.8,,,applied,418d66fd-b14f-48ef-b52d-e523e60b19a8,25265,
717,7912,Peanut,10.2,,,applied,49a8c6d4-9372-4173-b2ce-b85c17e9a496,19949,
718,11899,Cooper,14.2,,,applied,6c6fcc68-b07d-4378-ac5d-96b4c0873281,25458,
719,11045,Sawyer,21.4,,,applied,6bfbfb52-d776-4280-aac5-d23ac4c6ca85,21755,
720,3048,Gracie,12.56,,,applied,9767002d-b2e2-4175-b370-b85781439593,12002,
721,11612,Rocky,8.12,,,applied,ec91a418-2d4e-44be-84b1-5b98b6520694,13156,
722,9315,Buddy,27.0,,,applied,6c125c5a-f59e-4b78-8aa6-a07c638cfbca,6288,
723,9425,Roxy,15.68,,,applied,abe48d2e-c99b-453e-bffa-90d7c8c3b54b,14320,
724,7795,Sultan,99.6,200,Cat Aggressive,applied,19a7dec0-33ce-4c03-8ae1-c16c314bbcfb,8491,
725,11759,Storm,39.0,,,applied,31225b6e-d2ed-406e-b59b-0df9df69e9c8,10602,
726,11025,Piffy,6.75,,,applied,487dc6bb-6bf9-4bdf-ad2e-73cad43be609,13554,
727,6034,Becky,39.8,,,applied,6f1c6e79-662a-45b1-9a87-d13e0e4e4eea,15008,
728,11816,Sassy,0.0,,,applied,17dd2868-f8f6-476c-b504-c7e95cefc011,14772,
729,10819,Bam Bam,62.4,,,applied,af0278e9-8824-4039-9eaa-bb55538b33b7,3891,
730,10049,Kilo,57.8,,,applied,7eb00838-35dc-4154-adf4-6654b3421d06,19453,
731,11483,Stormy,0.53,,,applied,1177d18b-a314-46bf-828a-5bb773846511,19321,
732,11768,Ava,10.7,,,applied,06fba884-5ca3-4e97-93b9-62f8da3cb859,25581,
733,11332,Bandit,14.8,,,applied,34482999-809e-4257-800d-644c072d8123,25054,
734,11911,Teddy,15.0,,,applied,41f0fcc1-21df-4a69-8a6d-915e8bf876fd,22060,
735,11934,Draco,74.4,,,skipped_missing_account,,,No Instinct account match by pimsCode
736,9352,Shadow,9.67,,,applied,c69019bb-beb5-4c9d-a953-33e1a89a43a3,8524,
737,11844,Bob,15.34,,,applied,c98315e1-adb2-4c09-80e3-caf00f347ead,8303,
738,10480,Enzo,22.4,,,applied,2e8ffc39-2e0e-4491-b3db-d3fee57e384f,1195,
739,11679,Leonard,11.34,,,applied,671e5547-ca5d-45c7-a7f6-f8d07b0fbbc4,2019,
740,11529,Lemone,27.6,,,applied,b147710d-95f4-4b59-8fb8-892881053482,25707,
741,6308,Precious,9.6,,,applied,23c5044c-e81c-4ea4-995f-8a9883ec9ede,19679,
742,11195,Sage,0.0,,,applied,3e241e4b-0f64-4e0f-8088-ae69d4c01c37,6765,
743,11261,Chestnut,9.4,,,applied,3f3ab7da-0e04-4ade-a6a0-889695fc4d55,16313,
744,10977,Fiona,13.62,,,applied,c9cff84c-bf39-4ce1-b5f6-435c17c91eff,20652,
745,7792,Angel,54.6,,,applied,d3d33d68-bd6a-473d-b631-837ee98308ae,21663,
746,7979,Betty Jo,13.6,,,applied,0093acd1-9e91-4dc0-bc48-da9d7901e8cd,5701,
747,11676,Theo,8.75,,,applied,695bd6bc-e127-4bd4-b1e3-8bbe02040391,3471,
748,11527,Yogi,22.0,,,applied,7c9b1ba1-9926-4c79-b4ba-efe7b30748a4,3674,
749,9136,Jetty,13.0,,,applied,add4a18f-63b3-429f-8216-6d42bf81acbf,443,
750,10393,Mylo,23.8,,,applied,390b6827-2743-4486-9021-082a4967d0aa,16355,
751,8986,Lightning,41.0,,,applied,e613efcc-a8f8-43b9-a554-11ce54be75ee,22316,
752,11513,Rory,7.84,,,applied,65c23d00-28ec-4848-86bf-4033f9049062,4442,
753,11779,Missy,7.59,,,applied,8813997f-7026-47af-8fcb-af378c2708b6,19708,
754,6317,Jake,90.0,,,applied,970cf355-a750-4651-8134-0b6b85110367,14536,
755,4971,Gracie,13.44,,,applied,2d6f54c2-2560-4845-bb51-a44822a91690,1558,
756,9000,Mutley,23.8,284,Muzzle for Treatments,applied,4debcb95-34ff-46b8-b3d0-5cc8ce01138b,24290,
757,7499,Angel,4.88,,,applied,7e15d40b-c972-4e21-98a9-ba27bb29d55b,1669,
758,10267,Rose,12.6,,,applied,6607e15e-1382-4fe1-9e55-18b22d79f726,1762,
759,11624,Sally,21.6,,,applied,cb225285-1038-4f66-8de3-e3a376fedb4a,18476,
760,11221,Olive,11.94,,,applied,99afba58-9394-4398-8c03-1e40fe32212c,7248,
761,1925,Lucky,17.0,,,applied,2b270212-1ffe-47ea-87f5-d5a5650d4ccb,1633,
762,7573,Rosie (Alaska),62.8,,,applied,567198d5-9220-4ef6-a349-680255e30a49,14973,
763,10887,Ariat,124.6,,,applied,851146dd-8fd4-4634-95f8-fcd5ebd50e49,5692,
764,11295,Gus,70.0,,,applied,61bd708c-5a58-4547-bc3a-0acae1c3afcc,16839,
765,10499,Teddy,29.0,,,applied,36cd5cf3-99e4-4929-a27a-8ddabc9925de,26266,
766,10058,Sookie,43.4,,,applied,70a8781d-0bb2-446f-86df-2dcdb841e56c,10550,
767,10472,Lilly,75.0,,,applied,a0c289c6-f584-4e2a-8d3b-d795d10ab24a,25566,
768,9996,Crew,101.8,,,applied,e82a060b-9636-4052-a1cc-b99ff01e8981,24553,
769,7703,Bark,28.8,,,applied,b02cd34a-fefa-4e46-b374-8ed57058e55a,7911,
770,7283,Coco,12.0,"284,209",Muzzle for Treatments | Caution - Go Slow,applied,4c9fec8e-df63-4a2d-8cf6-935846db791e,3791,
771,11525,Max,57.6,,,applied,fe0397f9-347f-41c4-9835-9276f9e97db7,2116,
772,11407,Pal,12.6,,,applied,a177305e-4645-4a13-98f0-d57ba6fc5bf5,14736,
773,10839,Cj,29.4,,,applied,32eb5fa3-18f0-46c1-9210-6118d576d2d9,13711,
774,11636,Elouise,31.0,,,applied,5e666a7f-bc05-4c84-8d5a-9203fd8a41e8,12247,
775,11454,Sophie,0.0,,,applied,58aeeb46-7a23-4637-ac25-6e7cf5ee1e92,23066,
776,10701,Bunny,15.0,,,applied,0105c9dc-7cc5-47e5-84f5-f60c5a2482c3,16752,
777,11560,Sherman,5.71,,,applied,1dd018bd-e0e9-4d5b-bb69-bbcc0c5cfb63,24814,
778,10215,Maisie,19.8,,,applied,d513b8f5-dced-4bd3-b72b-cd328a2ff71d,4411,
779,10300,Fred,15.0,,,applied,93a89f62-6d25-4292-993e-d9ac09091d55,24444,
780,6811,Tank,17.4,284,Muzzle for Treatments,applied,314a2611-0fa2-4421-bd59-50a0dbdff5e8,2065,
781,11014,Bohdi,62.8,,,applied,652fa143-eac1-449c-8b4d-393d4963af15,5222,
782,11381,Lola,55.6,,,applied,3a9d472d-cf70-4e9c-a91b-4798138dc4b9,12186,
783,7000,Teddy,19.8,284,Muzzle for Treatments,applied,be143527-f197-4a57-a60e-4292289f9231,9805,
784,4640,Belle,8.94,,,applied,ff6fc60a-a5f0-4951-8dde-36b19d36afbd,7997,
785,10010,Wicket,13.2,,,applied,d33494bd-dafa-4136-82f3-c21a3f4209a1,7554,
786,10623,Miley,8.8,,,applied,bc694364-2868-4004-936e-948225699a6a,25568,
787,6336,Abbie,14.47,,,applied,1ac94469-be61-45ef-993f-032abef82acf,8483,
788,1951,Koda,44.8,,,applied,fe2e5284-1d93-41e8-abe6-d5c775a4ecad,6467,
789,11922,Cylis,23.06,,,applied,c7366691-3d73-42b8-858b-f38b32401d71,25901,
790,11475,Marley,11.6,,,applied,ed98ca78-5c36-4fb1-b030-b65f684b4022,10923,
791,10114,Freya,6.59,,,applied,5dd98de0-57dd-4eec-8cbe-7cc69c83c7d6,23210,
792,739,Hope (Keanu),10.28,,,applied,a00b7c42-1676-4ad8-af9a-97eaa9545669,3721,
793,5475,Brandy,12.2,,,applied,5949a731-5524-450f-b9db-1d8fe48730a9,17852,
794,11054,Bailey,13.2,,,applied,28b99f02-2a2a-42e8-852a-d58ebf53d88f,930,
795,8777,Molly,45.6,,,applied,0c09361f-a5d2-4e06-a2e9-f32b853347a1,18990,
796,9819,Huck,69.4,284,Muzzle for Treatments,applied,48c87395-d1b5-4017-a92e-bb0e878d6f07,9935,
797,8321,Dennis,11.2,,,applied,9ab3adde-5568-46da-a5df-f31750ab856e,22159,
798,11551,Athena,49.8,215,Caution - Will Bite,applied,c02acc4f-59e1-42fa-8423-1e852334b729,15103,
799,11733,Peanut,11.28,,,applied,b43b5050-956e-40be-86ba-b4114f583c4d,11884,
800,10902,Dewy,14.19,,,applied,ffa3bce1-16ce-401d-a195-a294b097d74d,1005,
801,11534,Bocci,0.0,,,applied,e575c5b0-8b68-4130-a4c5-f5333c072208,319,
802,8932,Sparky,22.4,,,applied,aa357d87-96f7-4298-a241-d8fa4cac424c,20329,
803,11824,Clara,67.6,,,applied,727a4063-68f1-44f3-9536-9027a4970366,5908,
804,10634,Poppy,29.2,,,applied,6af6f4b1-615f-4a9e-be28-3abcc8b9c6f7,10490,
805,11692,Max,18.07,,,applied,e5d5165a-850f-4e45-a983-d96eff2da322,18516,
806,11046,Sophie,40.8,,,applied,a9ad519c-9ab9-4926-9ab2-5e474c56a9c4,2139,
807,10728,Ipo,13.0,,,applied,4effaacd-7cf7-4578-ac5b-22d88ccfc5bb,21549,
808,8909,Hospital Use,0.0,,,applied,15140eff-a341-4e0f-b909-69de7a6671b6,19090,
809,10372,Ripley,68.2,,,applied,ce2e1830-2a1a-433a-8dfe-70cd14635b01,20561,
810,11649,Luna,25.6,,,applied,aaa6d54f-2f88-45fa-8374-7a97057d2347,19549,
811,8825,Bets,5.16,,,applied,1f157594-2406-4792-9171-ac68f460be2f,2727,
812,11208,Maizy,26.8,,,applied,5d2c944f-276b-4466-aa93-707968375419,13058,
813,10140,Mocha,7.71,,,applied,7370fda9-1634-421f-96d7-345b1370de42,11079,
814,11451,Zoey,0.0,,,applied,0408dc66-79b7-4b92-8bb2-d90361d03be6,15267,
815,6477,Ollie,73.6,,,applied,08efbf4d-869c-4e0c-a92d-205e1fd08d0f,1284,
816,11225,Mack,84.4,,,applied,5e79a41a-549b-4b9f-a289-5ed82d2033b7,7899,
817,7471,Nigella,11.44,,,applied,6f4943dd-05c1-4441-b8a2-24826e38a915,10405,
818,11780,Zoey,17.0,,,applied,c05d28a8-bcf1-4ae2-ad67-07720c8f92e0,23959,
819,11575,Bruno,80.8,,,applied,51b951e5-72c6-4dc6-904a-a0f1a60f8f1e,11729,
820,10770,JJ,28.0,,,applied,b123f88d-c122-4111-be9c-556890a99a6f,5434,
821,11072,Moose,77.0,215,Caution - Will Bite,applied,2396e4ba-561a-4913-bd42-78676531778e,10556,
822,11667,Roxy,33.8,,,applied,22530edf-f975-42b9-a635-cdb4095cf44c,13064,
823,10001,Grace,51.8,,,applied,799d7bc4-bd9f-4072-b052-1627e570910c,5936,
824,9834,Sammy,9.4,,,applied,0f828be9-34b4-4b70-a92b-f30e6f317c6c,2986,
825,7980,Tilly,16.34,215,Caution - Will Bite,applied,0bc58570-653f-403d-8957-d15990d6d482,2075,
826,9345,Waffles,60.8,,,applied,b3f97d34-a435-4d83-8bee-7b72c334f0b5,10503,
827,11441,Marley,57.4,,,applied,0c2843d3-42d8-446a-b844-43a96f375061,20570,
828,7301,Blitzen,34.4,,,applied,a698e15c-3b4f-473c-bd5f-10a88bfb673d,2950,
829,10886,Bammer,5.22,,,applied,1c028e3d-fe8d-4f9f-8f85-5f979d345381,14660,
830,4648,Vader,19.0,,,applied,0e41da3c-1ca0-4af7-9583-7be24c4fd173,1313,
831,10528,Luna,9.22,,,applied,42921f75-603c-4c65-ad62-f3cf397dc335,13140,
